code_module,code_presentation,id_student,label
CCC,2014B,416500,1
CCC,2014B,416689,0
CCC,2014B,416860,1
CCC,2014B,417820,0
CCC,2014B,418224,0
CCC,2014B,418623,0
CCC,2014B,418971,1
CCC,2014B,419233,0
CCC,2014B,419536,1
CCC,2014B,420345,0
CCC,2014B,420428,1
CCC,2014B,420528,0
CCC,2014B,420935,0
CCC,2014B,421209,0
CCC,2014B,421712,1
CCC,2014B,423879,0
CCC,2014B,424082,0
CCC,2014B,424112,0
CCC,2014B,424950,0
CCC,2014B,425287,1
CCC,2014B,425714,1
CCC,2014B,426610,0
CCC,2014B,426616,0
CCC,2014B,429065,0
CCC,2014B,429185,0
CCC,2014B,429220,1
CCC,2014B,430686,0
CCC,2014B,431014,0
CCC,2014B,431386,0
CCC,2014B,432278,1
CCC,2014B,432718,1
CCC,2014B,434562,0
CCC,2014B,434573,0
CCC,2014B,435271,1
CCC,2014B,436058,0
CCC,2014B,437432,1
CCC,2014B,438313,1
CCC,2014B,438796,0
CCC,2014B,439669,1
CCC,2014B,440171,1
CCC,2014B,440297,1
CCC,2014B,440323,1
CCC,2014B,440591,1
CCC,2014B,440905,0
CCC,2014B,441540,1
CCC,2014B,441606,1
CCC,2014B,442530,1
CCC,2014B,442954,1
CCC,2014B,445777,0
CCC,2014B,445917,0
CCC,2014B,445972,0
CCC,2014B,446295,0
CCC,2014B,446628,1
CCC,2014B,447306,0
CCC,2014B,464236,1
CCC,2014B,464724,1
CCC,2014B,465194,1
CCC,2014B,465406,0
CCC,2014B,465517,1
CCC,2014B,465719,0
CCC,2014B,465764,1
CCC,2014B,465843,0
CCC,2014B,466289,0
CCC,2014B,466714,1
CCC,2014B,467230,0
CCC,2014B,467753,1
CCC,2014B,467894,0
CCC,2014B,468753,0
CCC,2014B,469113,1
CCC,2014B,469732,1
CCC,2014B,469761,0
CCC,2014B,470002,1
CCC,2014B,471018,1
CCC,2014B,471580,1
CCC,2014B,471657,0
CCC,2014B,471979,0
CCC,2014B,472087,0
CCC,2014B,472309,1
CCC,2014B,472856,1
CCC,2014B,473965,0
CCC,2014B,474283,0
CCC,2014B,474377,1
CCC,2014B,474759,0
CCC,2014B,475149,1
CCC,2014B,475443,1
CCC,2014B,475556,1
CCC,2014B,475945,0
CCC,2014B,476108,0
CCC,2014B,476868,1
CCC,2014B,476937,0
CCC,2014B,477067,0
CCC,2014B,478025,1
CCC,2014B,478212,0
CCC,2014B,478550,0
CCC,2014B,478977,1
CCC,2014B,479607,0
CCC,2014B,479714,1
CCC,2014B,479725,0
CCC,2014B,479753,1
CCC,2014B,480604,1
CCC,2014B,480928,1
CCC,2014B,480929,0
CCC,2014B,480943,0
CCC,2014B,481024,1
CCC,2014B,482280,0
CCC,2014B,482745,0
CCC,2014B,483108,1
CCC,2014B,483267,1
CCC,2014B,483275,0
CCC,2014B,483666,1
CCC,2014B,484174,1
CCC,2014B,484305,1
CCC,2014B,484464,0
CCC,2014B,484787,1
CCC,2014B,485312,0
CCC,2014B,485374,0
CCC,2014B,485594,1
CCC,2014B,485604,0
CCC,2014B,485944,0
CCC,2014B,486378,1
CCC,2014B,486737,1
CCC,2014B,487494,1
CCC,2014B,487570,1
CCC,2014B,487629,0
CCC,2014B,488431,0
CCC,2014B,489309,1
CCC,2014B,489929,0
CCC,2014B,490024,0
CCC,2014B,490081,0
CCC,2014B,490282,0
CCC,2014B,490297,1
CCC,2014B,490587,0
CCC,2014B,490662,0
CCC,2014B,490665,1
CCC,2014B,490768,1
CCC,2014B,490769,1
CCC,2014B,491170,1
CCC,2014B,491232,0
CCC,2014B,491742,0
CCC,2014B,491843,1
CCC,2014B,492357,1
CCC,2014B,492900,0
CCC,2014B,493793,1
CCC,2014B,493822,1
CCC,2014B,493988,1
CCC,2014B,494389,0
CCC,2014B,494919,0
CCC,2014B,495320,0
CCC,2014B,496108,1
CCC,2014B,497047,1
CCC,2014B,497080,1
CCC,2014B,498043,0
CCC,2014B,498138,0
CCC,2014B,498225,1
CCC,2014B,498741,0
CCC,2014B,500001,1
CCC,2014B,500006,0
CCC,2014B,500189,1
CCC,2014B,500597,0
CCC,2014B,501339,1
CCC,2014B,501443,0
CCC,2014B,501652,0
CCC,2014B,502465,0
CCC,2014B,502466,1
CCC,2014B,502554,0
CCC,2014B,502833,0
CCC,2014B,502868,0
CCC,2014B,502929,1
CCC,2014B,503469,0
CCC,2014B,503872,1
CCC,2014B,504057,1
CCC,2014B,505235,1
CCC,2014B,505520,1
CCC,2014B,505767,0
CCC,2014B,505815,1
CCC,2014B,505967,1
CCC,2014B,506206,0
CCC,2014B,506380,1
CCC,2014B,507034,0
CCC,2014B,507388,1
CCC,2014B,507523,0
CCC,2014B,507671,1
CCC,2014B,507801,1
CCC,2014B,508025,1
CCC,2014B,508848,1
CCC,2014B,509029,0
CCC,2014B,509102,0
CCC,2014B,509122,1
CCC,2014B,509183,0
CCC,2014B,509649,0
CCC,2014B,509839,0
CCC,2014B,510070,1
CCC,2014B,510694,1
CCC,2014B,510914,1
CCC,2014B,511473,0
CCC,2014B,511657,0
CCC,2014B,512353,0
CCC,2014B,512475,0
CCC,2014B,512582,1
CCC,2014B,513638,0
CCC,2014B,513854,1
CCC,2014B,513934,1
CCC,2014B,513969,1
CCC,2014B,513997,1
CCC,2014B,514000,0
CCC,2014B,514186,0
CCC,2014B,515046,0
CCC,2014B,515107,0
CCC,2014B,515278,0
CCC,2014B,515515,0
CCC,2014B,515774,0
CCC,2014B,515936,1
CCC,2014B,516024,0
CCC,2014B,516238,0
CCC,2014B,516496,0
CCC,2014B,516685,1
CCC,2014B,516726,0
CCC,2014B,517999,0
CCC,2014B,518116,0
CCC,2014B,518330,1
CCC,2014B,518363,0
CCC,2014B,518862,0
CCC,2014B,519544,0
CCC,2014B,519589,0
CCC,2014B,520332,1
CCC,2014B,520377,0
CCC,2014B,520588,0
CCC,2014B,521051,0
CCC,2014B,521297,0
CCC,2014B,521542,0
CCC,2014B,521601,1
CCC,2014B,521614,0
CCC,2014B,522312,0
CCC,2014B,522484,0
CCC,2014B,522682,1
CCC,2014B,523061,0
CCC,2014B,523079,0
CCC,2014B,523239,1
CCC,2014B,523271,1
CCC,2014B,523335,1
CCC,2014B,523710,0
CCC,2014B,524128,0
CCC,2014B,524295,0
CCC,2014B,524378,0
CCC,2014B,524386,0
CCC,2014B,525332,0
CCC,2014B,525832,0
CCC,2014B,526073,1
CCC,2014B,526235,1
CCC,2014B,526547,1
CCC,2014B,526564,1
CCC,2014B,526876,0
CCC,2014B,526927,0
CCC,2014B,527771,0
CCC,2014B,527826,0
CCC,2014B,527964,0
CCC,2014B,528021,1
CCC,2014B,528023,0
CCC,2014B,528066,0
CCC,2014B,528083,1
CCC,2014B,528892,0
CCC,2014B,529025,0
CCC,2014B,529073,1
CCC,2014B,529078,0
CCC,2014B,529153,1
CCC,2014B,529434,0
CCC,2014B,530113,1
CCC,2014B,530270,1
CCC,2014B,530481,1
CCC,2014B,530650,0
CCC,2014B,530936,1
CCC,2014B,531047,1
CCC,2014B,531075,1
CCC,2014B,532020,0
CCC,2014B,532252,1
CCC,2014B,532350,0
CCC,2014B,532440,1
CCC,2014B,532531,0
CCC,2014B,532565,1
CCC,2014B,532718,0
CCC,2014B,532859,0
CCC,2014B,533004,0
CCC,2014B,533311,1
CCC,2014B,534047,1
CCC,2014B,534074,1
CCC,2014B,535047,0
CCC,2014B,535590,1
CCC,2014B,535682,0
CCC,2014B,536032,0
CCC,2014B,536170,0
CCC,2014B,536261,0
CCC,2014B,536435,0
CCC,2014B,536536,1
CCC,2014B,537322,0
CCC,2014B,537603,0
CCC,2014B,537606,0
CCC,2014B,537622,1
CCC,2014B,537654,1
CCC,2014B,537658,0
CCC,2014B,538887,1
CCC,2014B,539328,1
CCC,2014B,539514,0
CCC,2014B,539695,1
CCC,2014B,539784,0
CCC,2014B,539971,0
CCC,2014B,540509,1
CCC,2014B,540686,0
CCC,2014B,540937,1
CCC,2014B,541003,0
CCC,2014B,541184,1
CCC,2014B,542050,1
CCC,2014B,542721,0
CCC,2014B,543170,0
CCC,2014B,543417,1
CCC,2014B,543475,0
CCC,2014B,543571,1
CCC,2014B,543628,1
CCC,2014B,543678,0
CCC,2014B,543924,0
CCC,2014B,543948,0
CCC,2014B,544075,1
CCC,2014B,544090,0
CCC,2014B,544467,1
CCC,2014B,544490,0
CCC,2014B,544594,0
CCC,2014B,544791,1
CCC,2014B,544839,0
CCC,2014B,545045,0
CCC,2014B,545740,0
CCC,2014B,545747,0
CCC,2014B,546400,1
CCC,2014B,546675,1
CCC,2014B,546830,1
CCC,2014B,546954,1
CCC,2014B,547287,0
CCC,2014B,547332,1
CCC,2014B,547413,0
CCC,2014B,547571,1
CCC,2014B,547685,1
CCC,2014B,547816,1
CCC,2014B,547986,1
CCC,2014B,548261,0
CCC,2014B,548383,1
CCC,2014B,548386,0
CCC,2014B,548509,0
CCC,2014B,548602,0
CCC,2014B,548677,0
CCC,2014B,548764,0
CCC,2014B,548854,0
CCC,2014B,548926,1
CCC,2014B,549636,1
CCC,2014B,549928,0
CCC,2014B,549951,0
CCC,2014B,550092,0
CCC,2014B,550545,1
CCC,2014B,550812,1
CCC,2014B,550893,1
CCC,2014B,551115,0
CCC,2014B,551267,0
CCC,2014B,551304,0
CCC,2014B,551478,0
CCC,2014B,551528,1
CCC,2014B,551604,0
CCC,2014B,551856,0
CCC,2014B,551902,0
CCC,2014B,552166,1
CCC,2014B,552234,1
CCC,2014B,552441,0
CCC,2014B,552498,1
CCC,2014B,552590,1
CCC,2014B,552913,0
CCC,2014B,553021,0
CCC,2014B,553280,0
CCC,2014B,553394,0
CCC,2014B,553410,1
CCC,2014B,553568,1
CCC,2014B,553655,0
CCC,2014B,553741,1
CCC,2014B,554141,0
CCC,2014B,554205,0
CCC,2014B,554470,1
CCC,2014B,554583,0
CCC,2014B,554588,1
CCC,2014B,554870,0
CCC,2014B,554951,0
CCC,2014B,555008,0
CCC,2014B,555368,1
CCC,2014B,555604,0
CCC,2014B,555706,0
CCC,2014B,555953,1
CCC,2014B,556007,1
CCC,2014B,556042,1
CCC,2014B,556109,1
CCC,2014B,556246,0
CCC,2014B,556295,0
CCC,2014B,556521,1
CCC,2014B,556584,0
CCC,2014B,556587,0
CCC,2014B,556709,1
CCC,2014B,556858,0
CCC,2014B,556918,1
CCC,2014B,557172,0
CCC,2014B,557700,1
CCC,2014B,557849,1
CCC,2014B,557995,1
CCC,2014B,558122,0
CCC,2014B,558444,0
CCC,2014B,558471,1
CCC,2014B,558518,0
CCC,2014B,558616,0
CCC,2014B,558806,1
CCC,2014B,558914,0
CCC,2014B,559157,1
CCC,2014B,559469,1
CCC,2014B,559706,0
CCC,2014B,559770,0
CCC,2014B,559912,1
CCC,2014B,559977,0
CCC,2014B,560114,0
CCC,2014B,560311,0
CCC,2014B,560494,0
CCC,2014B,560784,1
CCC,2014B,560951,0
CCC,2014B,561363,0
CCC,2014B,561559,0
CCC,2014B,561774,0
CCC,2014B,561823,1
CCC,2014B,562450,0
CCC,2014B,562585,1
CCC,2014B,562825,0
CCC,2014B,563046,0
CCC,2014B,563556,1
CCC,2014B,563631,0
CCC,2014B,563819,0
CCC,2014B,563967,1
CCC,2014B,564325,1
CCC,2014B,564444,1
CCC,2014B,564700,1
CCC,2014B,564841,1
CCC,2014B,565275,1
CCC,2014B,565399,0
CCC,2014B,565838,0
CCC,2014B,565883,1
CCC,2014B,566185,0
CCC,2014B,566310,0
CCC,2014B,566428,0
CCC,2014B,566664,1
CCC,2014B,566670,0
CCC,2014B,566704,1
CCC,2014B,566715,0
CCC,2014B,566871,0
CCC,2014B,566872,1
CCC,2014B,568047,0
CCC,2014B,568084,0
CCC,2014B,569080,0
CCC,2014B,569108,0
CCC,2014B,569342,0
CCC,2014B,569609,0
CCC,2014B,569712,1
CCC,2014B,569928,1
CCC,2014B,570113,1
CCC,2014B,570377,1
CCC,2014B,570410,0
CCC,2014B,570488,1
CCC,2014B,570514,1
CCC,2014B,570872,0
CCC,2014B,570967,0
CCC,2014B,571025,1
CCC,2014B,571128,1
CCC,2014B,571129,0
CCC,2014B,571233,1
CCC,2014B,571276,1
CCC,2014B,571365,1
CCC,2014B,571389,1
CCC,2014B,571571,0
CCC,2014B,571595,0
CCC,2014B,571702,1
CCC,2014B,571776,0
CCC,2014B,571992,1
CCC,2014B,572036,0
CCC,2014B,572154,1
CCC,2014B,572241,1
CCC,2014B,572279,1
CCC,2014B,572303,0
CCC,2014B,572382,0
CCC,2014B,572401,0
CCC,2014B,572438,0
CCC,2014B,572570,0
CCC,2014B,572854,0
CCC,2014B,572891,0
CCC,2014B,572909,1
CCC,2014B,573153,1
CCC,2014B,573166,1
CCC,2014B,573197,1
CCC,2014B,573377,0
CCC,2014B,573440,0
CCC,2014B,573462,1
CCC,2014B,573558,0
CCC,2014B,573662,1
CCC,2014B,573665,1
CCC,2014B,573696,0
CCC,2014B,573697,1
CCC,2014B,573701,0
CCC,2014B,574221,0
CCC,2014B,574283,0
CCC,2014B,574523,1
CCC,2014B,574529,0
CCC,2014B,574551,0
CCC,2014B,574564,1
CCC,2014B,574580,0
CCC,2014B,574663,1
CCC,2014B,574817,0
CCC,2014B,574830,1
CCC,2014B,575166,1
CCC,2014B,575287,1
CCC,2014B,575419,1
CCC,2014B,575545,1
CCC,2014B,575703,1
CCC,2014B,575733,0
CCC,2014B,575745,0
CCC,2014B,575824,0
CCC,2014B,575967,0
CCC,2014B,576191,0
CCC,2014B,576383,0
CCC,2014B,576413,0
CCC,2014B,576475,0
CCC,2014B,576516,0
CCC,2014B,576780,0
CCC,2014B,576782,0
CCC,2014B,577035,0
CCC,2014B,577236,0
CCC,2014B,577245,0
CCC,2014B,577273,0
CCC,2014B,577352,0
CCC,2014B,577414,0
CCC,2014B,577427,1
CCC,2014B,577502,0
CCC,2014B,577603,1
CCC,2014B,577686,0
CCC,2014B,577688,1
CCC,2014B,578034,1
CCC,2014B,578189,0
CCC,2014B,578450,0
CCC,2014B,578541,1
CCC,2014B,578655,0
CCC,2014B,578823,1
CCC,2014B,578850,0
CCC,2014B,578958,0
CCC,2014B,579027,0
CCC,2014B,579321,1
CCC,2014B,579340,1
CCC,2014B,579343,0
CCC,2014B,579372,1
CCC,2014B,579550,0
CCC,2014B,580477,1
CCC,2014B,580511,1
CCC,2014B,580525,0
CCC,2014B,580689,1
CCC,2014B,580722,1
CCC,2014B,580768,1
CCC,2014B,580779,0
CCC,2014B,581123,1
CCC,2014B,581328,1
CCC,2014B,581611,0
CCC,2014B,581614,0
CCC,2014B,581744,1
CCC,2014B,581745,1
CCC,2014B,582087,0
CCC,2014B,582108,0
CCC,2014B,582723,1
CCC,2014B,582827,1
CCC,2014B,582879,0
CCC,2014B,582950,0
CCC,2014B,583032,0
CCC,2014B,583051,1
CCC,2014B,583052,0
CCC,2014B,583192,0
CCC,2014B,583238,1
CCC,2014B,583906,0
CCC,2014B,584077,1
CCC,2014B,584191,0
CCC,2014B,584305,1
CCC,2014B,584446,0
CCC,2014B,584468,1
CCC,2014B,584586,1
CCC,2014B,584749,1
CCC,2014B,584756,0
CCC,2014B,584771,1
CCC,2014B,584913,1
CCC,2014B,584940,0
CCC,2014B,585011,1
CCC,2014B,585057,0
CCC,2014B,585093,0
CCC,2014B,585383,0
CCC,2014B,585393,0
CCC,2014B,585397,0
CCC,2014B,585433,1
CCC,2014B,585455,0
CCC,2014B,585464,1
CCC,2014B,585681,1
CCC,2014B,585695,0
CCC,2014B,585709,0
CCC,2014B,585769,1
CCC,2014B,585900,0
CCC,2014B,586060,0
CCC,2014B,586132,1
CCC,2014B,586436,0
CCC,2014B,586473,0
CCC,2014B,586476,1
CCC,2014B,586526,1
CCC,2014B,586716,1
CCC,2014B,586921,1
CCC,2014B,586962,1
CCC,2014B,587122,1
CCC,2014B,587179,1
CCC,2014B,587585,0
CCC,2014B,587621,1
CCC,2014B,587783,0
CCC,2014B,587884,1
CCC,2014B,587906,0
CCC,2014B,587911,0
CCC,2014B,588059,1
CCC,2014B,588125,1
CCC,2014B,588175,1
CCC,2014B,588219,0
CCC,2014B,588274,0
CCC,2014B,588402,0
CCC,2014B,588430,0
CCC,2014B,588460,1
CCC,2014B,588464,1
CCC,2014B,588473,0
CCC,2014B,588524,0
CCC,2014B,588590,0
CCC,2014B,588676,0
CCC,2014B,588694,1
CCC,2014B,588707,0
CCC,2014B,588710,1
CCC,2014B,588846,0
CCC,2014B,588956,0
CCC,2014B,589018,1
CCC,2014B,589023,1
CCC,2014B,589108,1
CCC,2014B,589327,1
CCC,2014B,589390,0
CCC,2014B,589517,1
CCC,2014B,589525,0
CCC,2014B,589722,1
CCC,2014B,589894,1
CCC,2014B,590072,0
CCC,2014B,590626,1
CCC,2014B,590699,1
CCC,2014B,590744,1
CCC,2014B,590762,0
CCC,2014B,590877,0
CCC,2014B,590881,1
CCC,2014B,590914,0
CCC,2014B,590961,1
CCC,2014B,590974,1
CCC,2014B,591375,0
CCC,2014B,591388,0
CCC,2014B,591566,1
CCC,2014B,591619,1
CCC,2014B,591655,1
CCC,2014B,591719,1
CCC,2014B,591738,1
CCC,2014B,591958,0
CCC,2014B,592007,0
CCC,2014B,592051,1
CCC,2014B,592093,1
CCC,2014B,592151,0
CCC,2014B,592158,1
CCC,2014B,592259,1
CCC,2014B,592284,1
CCC,2014B,592407,1
CCC,2014B,592429,0
CCC,2014B,592437,1
CCC,2014B,592609,1
CCC,2014B,592684,1
CCC,2014B,592775,0
CCC,2014B,592776,0
CCC,2014B,592842,0
CCC,2014B,592876,1
CCC,2014B,592939,1
CCC,2014B,592961,0
CCC,2014B,592976,0
CCC,2014B,593071,1
CCC,2014B,593103,0
CCC,2014B,593123,0
CCC,2014B,593305,0
CCC,2014B,593787,0
CCC,2014B,593823,0
CCC,2014B,593972,0
CCC,2014B,593995,0
CCC,2014B,594044,0
CCC,2014B,594052,1
CCC,2014B,594111,1
CCC,2014B,594157,0
CCC,2014B,594193,0
CCC,2014B,594199,1
CCC,2014B,594246,0
CCC,2014B,594326,1
CCC,2014B,594371,0
CCC,2014B,594419,1
CCC,2014B,594851,0
CCC,2014B,595164,0
CCC,2014B,595182,0
CCC,2014B,595189,0
CCC,2014B,595324,0
CCC,2014B,595356,1
CCC,2014B,595492,0
CCC,2014B,595514,1
CCC,2014B,595659,0
CCC,2014B,595685,1
CCC,2014B,595781,0
CCC,2014B,595797,0
CCC,2014B,595847,0
CCC,2014B,595986,0
CCC,2014B,595992,1
CCC,2014B,596029,1
CCC,2014B,596035,1
CCC,2014B,596157,0
CCC,2014B,596321,1
CCC,2014B,596432,1
CCC,2014B,596699,1
CCC,2014B,596731,0
CCC,2014B,596903,0
CCC,2014B,596947,0
CCC,2014B,597181,0
CCC,2014B,597363,1
CCC,2014B,597403,0
CCC,2014B,597560,1
CCC,2014B,597817,0
CCC,2014B,597926,0
CCC,2014B,598074,1
CCC,2014B,598113,0
CCC,2014B,598321,0
CCC,2014B,598662,0
CCC,2014B,598666,1
CCC,2014B,598757,1
CCC,2014B,598860,0
CCC,2014B,598924,0
CCC,2014B,599263,0
CCC,2014B,599275,0
CCC,2014B,599341,1
CCC,2014B,599542,0
CCC,2014B,599547,1
CCC,2014B,599615,0
CCC,2014B,599857,0
CCC,2014B,599893,0
CCC,2014B,599902,1
CCC,2014B,599937,1
CCC,2014B,599942,1
CCC,2014B,599958,0
CCC,2014B,599986,1
CCC,2014B,600073,0
CCC,2014B,600094,1
CCC,2014B,600142,0
CCC,2014B,600181,1
CCC,2014B,600335,0
CCC,2014B,600436,1
CCC,2014B,600509,1
CCC,2014B,600547,1
CCC,2014B,600632,0
CCC,2014B,600814,1
CCC,2014B,600859,1
CCC,2014B,600879,1
CCC,2014B,600938,1
CCC,2014B,600945,0
CCC,2014B,600975,1
CCC,2014B,600987,0
CCC,2014B,601021,1
CCC,2014B,601175,1
CCC,2014B,601224,0
CCC,2014B,601550,0
CCC,2014B,601731,0
CCC,2014B,601757,1
CCC,2014B,601872,0
CCC,2014B,601949,0
CCC,2014B,602030,1
CCC,2014B,602042,0
CCC,2014B,602107,0
CCC,2014B,602133,0
CCC,2014B,602150,1
CCC,2014B,602269,0
CCC,2014B,602398,0
CCC,2014B,602585,1
CCC,2014B,602703,1
CCC,2014B,602718,0
CCC,2014B,602891,1
CCC,2014B,602902,0
CCC,2014B,602913,0
CCC,2014B,603053,0
CCC,2014B,603222,0
CCC,2014B,603239,0
CCC,2014B,603477,0
CCC,2014B,603498,0
CCC,2014B,603639,1
CCC,2014B,603791,0
CCC,2014B,603832,1
CCC,2014B,603859,0
CCC,2014B,603999,1
CCC,2014B,604078,1
CCC,2014B,604164,1
CCC,2014B,604480,1
CCC,2014B,604517,0
CCC,2014B,604559,1
CCC,2014B,604571,0
CCC,2014B,604643,1
CCC,2014B,604655,0
CCC,2014B,604665,1
CCC,2014B,604723,0
CCC,2014B,604906,1
CCC,2014B,604997,0
CCC,2014B,605130,1
CCC,2014B,605144,0
CCC,2014B,605180,1
CCC,2014B,605266,0
CCC,2014B,605571,0
CCC,2014B,605688,0
CCC,2014B,605703,0
CCC,2014B,605926,1
CCC,2014B,606025,1
CCC,2014B,606127,1
CCC,2014B,606205,1
CCC,2014B,606206,0
CCC,2014B,606282,0
CCC,2014B,606300,1
CCC,2014B,606350,0
CCC,2014B,606417,1
CCC,2014B,606444,0
CCC,2014B,606663,1
CCC,2014B,606665,0
CCC,2014B,606724,0
CCC,2014B,606828,0
CCC,2014B,606930,1
CCC,2014B,607052,0
CCC,2014B,607060,1
CCC,2014B,607061,0
CCC,2014B,607063,1
CCC,2014B,607411,1
CCC,2014B,607413,1
CCC,2014B,607442,1
CCC,2014B,607453,1
CCC,2014B,607609,1
CCC,2014B,607636,0
CCC,2014B,607703,1
CCC,2014B,607835,0
CCC,2014B,607896,1
CCC,2014B,607927,0
CCC,2014B,607966,1
CCC,2014B,608130,1
CCC,2014B,608152,0
CCC,2014B,608243,0
CCC,2014B,608464,0
CCC,2014B,608472,0
CCC,2014B,608504,1
CCC,2014B,608549,1
CCC,2014B,608577,1
CCC,2014B,608643,1
CCC,2014B,608735,0
CCC,2014B,608750,1
CCC,2014B,608753,0
CCC,2014B,608904,0
CCC,2014B,608923,1
CCC,2014B,609025,1
CCC,2014B,609045,0
CCC,2014B,609192,1
CCC,2014B,609229,0
CCC,2014B,609241,1
CCC,2014B,609383,1
CCC,2014B,609450,1
CCC,2014B,609489,1
CCC,2014B,609515,0
CCC,2014B,609602,0
CCC,2014B,609605,1
CCC,2014B,609645,0
CCC,2014B,609828,1
CCC,2014B,610099,0
CCC,2014B,610158,1
CCC,2014B,610234,1
CCC,2014B,610287,1
CCC,2014B,610391,0
CCC,2014B,610575,0
CCC,2014B,610577,0
CCC,2014B,610718,0
CCC,2014B,610831,1
CCC,2014B,611062,0
CCC,2014B,611176,0
CCC,2014B,611260,0
CCC,2014B,611402,0
CCC,2014B,611750,1
CCC,2014B,611865,1
CCC,2014B,612023,0
CCC,2014B,612119,0
CCC,2014B,612124,1
CCC,2014B,612287,1
CCC,2014B,612381,1
CCC,2014B,612397,1
CCC,2014B,612644,0
CCC,2014B,612673,0
CCC,2014B,612805,1
CCC,2014B,612814,0
CCC,2014B,612822,1
CCC,2014B,612860,1
CCC,2014B,612882,0
CCC,2014B,613116,0
CCC,2014B,613120,1
CCC,2014B,613133,0
CCC,2014B,613280,1
CCC,2014B,613310,0
CCC,2014B,613387,0
CCC,2014B,613390,1
CCC,2014B,613417,0
CCC,2014B,613441,1
CCC,2014B,613447,1
CCC,2014B,613461,0
CCC,2014B,613501,0
CCC,2014B,613873,1
CCC,2014B,614059,0
CCC,2014B,614263,0
CCC,2014B,614265,1
CCC,2014B,614345,1
CCC,2014B,614477,0
CCC,2014B,614733,1
CCC,2014B,614804,1
CCC,2014B,614844,0
CCC,2014B,614952,1
CCC,2014B,615031,0
CCC,2014B,615229,0
CCC,2014B,615246,0
CCC,2014B,615249,0
CCC,2014B,615321,1
CCC,2014B,615407,0
CCC,2014B,615437,0
CCC,2014B,616333,0
CCC,2014B,616334,0
CCC,2014B,616407,1
CCC,2014B,616439,1
CCC,2014B,616831,0
CCC,2014B,617186,0
CCC,2014B,617307,1
CCC,2014B,617331,0
CCC,2014B,617348,0
CCC,2014B,617355,0
CCC,2014B,617365,0
CCC,2014B,617416,0
CCC,2014B,617781,0
CCC,2014B,617898,1
CCC,2014B,617925,1
CCC,2014B,617942,1
CCC,2014B,618002,0
CCC,2014B,618078,1
CCC,2014B,618096,0
CCC,2014B,618129,0
CCC,2014B,618171,1
CCC,2014B,618279,1
CCC,2014B,618514,1
CCC,2014B,618571,0
CCC,2014B,618590,1
CCC,2014B,618606,1
CCC,2014B,618619,1
CCC,2014B,618649,1
CCC,2014B,618665,0
CCC,2014B,618679,1
CCC,2014B,618744,1
CCC,2014B,618824,0
CCC,2014B,618861,1
CCC,2014B,619006,1
CCC,2014B,619014,0
CCC,2014B,619303,0
CCC,2014B,619447,0
CCC,2014B,619524,1
CCC,2014B,619870,0
CCC,2014B,620148,0
CCC,2014B,620215,1
CCC,2014B,620243,1
CCC,2014B,620266,0
CCC,2014B,620320,1
CCC,2014B,620356,1
CCC,2014B,620368,0
CCC,2014B,620369,1
CCC,2014B,620376,1
CCC,2014B,620440,0
CCC,2014B,620485,1
CCC,2014B,620646,0
CCC,2014B,620713,1
CCC,2014B,620876,0
CCC,2014B,620897,1
CCC,2014B,620918,1
CCC,2014B,620935,1
CCC,2014B,620974,1
CCC,2014B,620977,1
CCC,2014B,621300,1
CCC,2014B,621401,0
CCC,2014B,621619,1
CCC,2014B,621655,1
CCC,2014B,621656,0
CCC,2014B,621696,1
CCC,2014B,621807,1
CCC,2014B,622015,1
CCC,2014B,622130,1
CCC,2014B,622215,0
CCC,2014B,622302,0
CCC,2014B,622368,0
CCC,2014B,622386,0
CCC,2014B,622398,1
CCC,2014B,622430,1
CCC,2014B,622652,0
CCC,2014B,622753,0
CCC,2014B,622773,0
CCC,2014B,622787,0
CCC,2014B,622804,1
CCC,2014B,622897,1
CCC,2014B,622948,1
CCC,2014B,623052,0
CCC,2014B,623190,1
CCC,2014B,623250,0
CCC,2014B,623290,0
CCC,2014B,623347,0
CCC,2014B,623421,0
CCC,2014B,623456,0
CCC,2014B,623511,1
CCC,2014B,623562,0
CCC,2014B,623605,0
CCC,2014B,623609,0
CCC,2014B,623619,1
CCC,2014B,623667,0
CCC,2014B,623707,1
CCC,2014B,623732,0
CCC,2014B,623738,1
CCC,2014B,623780,0
CCC,2014B,623786,1
CCC,2014B,623797,0
CCC,2014B,624039,0
CCC,2014B,624060,1
CCC,2014B,624126,1
CCC,2014B,624127,0
CCC,2014B,624134,0
CCC,2014B,624164,0
CCC,2014B,624354,1
CCC,2014B,624441,0
CCC,2014B,624445,0
CCC,2014B,624483,0
CCC,2014B,624591,0
CCC,2014B,624593,1
CCC,2014B,624765,1
CCC,2014B,624782,0
CCC,2014B,624810,0
CCC,2014B,624875,0
CCC,2014B,624970,0
CCC,2014B,625014,0
CCC,2014B,625028,0
CCC,2014B,625077,0
CCC,2014B,625078,1
CCC,2014B,625108,0
CCC,2014B,625121,1
CCC,2014B,625128,0
CCC,2014B,625207,1
CCC,2014B,625213,1
CCC,2014B,625267,1
CCC,2014B,625330,0
CCC,2014B,625423,1
CCC,2014B,625453,0
CCC,2014B,625476,1
CCC,2014B,625517,1
CCC,2014B,625527,1
CCC,2014B,625552,0
CCC,2014B,625568,1
CCC,2014B,625574,0
CCC,2014B,625614,1
CCC,2014B,625684,0
CCC,2014B,625714,0
CCC,2014B,625740,0
CCC,2014B,625745,0
CCC,2014B,625774,1
